LibName MeanCov CovSC13 Ratio Sex
M026187_S252 1.3055 1.26920224585963 0.972196281776816 1
M026188_S140 1.478 0.757301950328402 0.512382916325035 2
M026189_S141 1.6346 0.840720740502783 0.514328117278101 2
M026190_S253 1.1928 1.10089265039361 0.922948231382977 1
M026191_S254 1.8232 0.925897078765309 0.50784175009067 2
M026193_S142 1.8648 1.71245417011536 0.918304467028831 1
M026196_S255 1.1868 1.09918430529787 0.926174844369626 1
M026229_S855 1.3908 1.30993227002316 0.941855241604225 1
M026230_S143 2.4187 2.1995744012822 0.909403564428082 1
M026231_S256 1.4379 1.34578384717972 0.935937024257406 1
M026232_S144 1.8634 0.959590624551007 0.514967599308258 2
M026233_S257 1.809 0.916070915619776 0.506396304930777 2
M026235_S258 1.4836 0.751861917606671 0.506782095987241 2
M026236_S854 2.5602 1.26792159618848 0.495243182637482 2
M026237_S603 2.8059 2.54684416654707 0.907674602283428 1
M026238_S775 3.8842 1.91439957002768 0.492868433661419 2
M026239_S936 2.9215 1.4723642066515 0.503975425860518 2
M026240_S522 2.8417 1.40216050482966 0.493423128701011 2
M026241_S145 2.1345 1.98467655420899 0.929808645682358 1
M026244_S602 1.6865 0.864634090982291 0.512679567733348 2
M026245_S609 2.0843 1.87586230394128 0.899996307605085 1
M026246_S521 2.2862 1.1373296878755 0.497476024790265 2
M026247_S764 2.6177 2.37553656702716 0.907489997718287 1
M026252_S259 1.3996 0.74926282021028 0.535340683202543 2
M026253_S260 2.1673 1.14160537263097 0.526740816975485 2
M026254_S261 1.8788 0.957527313547533 0.50964834657629 2
M026255_S262 2.1511 1.13122200556025 0.525880714778599 2
M026256_S263 1.0593 0.542754073103771 0.512370502316408 2
M026257_S264 1.1995 0.640626544312086 0.534077986087608 2
M026258_S265 1.7051 1.59267445045858 0.93406512841392 1
M026260_S266 1.9956 1.02821225462465 0.515239654552338 2
M026266_S514 1.8954 0.966976601837407 0.510170202509975 2
M026267_S267 1.4431 1.30676872032067 0.905528875560023 1
M026270_S268 1.5458 0.802287941194254 0.519011477030828 2
M026284_S269 1.7834 1.67691173435675 0.940289186024868 1
M026285_S270 1.697 1.60332011063486 0.944796765253308 1
M026286_S271 2.4297 2.28004785078033 0.938407149351906 1
M026291_S272 1.3808 0.695755497615375 0.503878546940451 2
M026301_S523 2.0966 1.84057956088039 0.877887799714008 1
M026304_S848 2.5696 1.32505929288195 0.515667533033137 2
M026305_S441 1.7239 1.56430871034452 0.907424276549987 1
M026306_S938 2.0572 1.8259475369152 0.887588730757921 1
M026314_S273 2.4905 1.36118530520588 0.546551015942933 2
M026315_S146 2.2267 1.17593399124744 0.528106162144625 2
M026316_S147 2.0185 1.84226124667688 0.912688256961545 1
M026318_S274 1.7581 0.936385055943475 0.532611942405708 2
M026319_S275 1.7119 1.60180788133655 0.935690099501461 1
M026320_S276 1.4517 0.760605000649795 0.52394089732713 2
M026321_S148 1.4273 0.72103979539254 0.505177464718377 2
M026322_S277 1.7459 0.912514909090254 0.522661612400627 2
M026323_S149 1.5666 1.50695681785267 0.961928263661861 1
M026325_S520 3.3288 1.67953972289849 0.504548102288661 2
M026326_S440 1.576 1.31484372378157 0.834291702907086 1
M026327_S527 2.458 1.22886824128664 0.499946395966901 2
M026328_S607 2.061 1.85505492563008 0.900075170126189 1
M026329_S359 1.9912 0.959242210852002 0.481740764791082 2
M026330_S519 1.6735 0.810480413472218 0.484302607393019 2
M026331_S693 3.0033 1.57588324848598 0.524717227212061 2
M026332_S772 2.6274 2.33518081731146 0.888780093366621 1
M026333_S934 2.4077 2.22905934054927 0.925804435996705 1
M026334_S773 1.8771 1.64330547627667 0.875449084373062 1
M026335_S357 0.7914 0.67720377858506 0.855703536245969 1
M026336_S852 2.8869 1.44982743427403 0.502209094278994 2
M026337_S685 2.8941 2.68065198080539 0.926247185931857 1
M026338_S278 1.6091 1.48448595659985 0.922556681747467 1
M026339_S150 2.7463 2.49259378253133 0.907618899075604 1
M026340_S279 1.9416 1.87901704911329 0.96776733061047 1
M026341_S151 2.1733 2.01786979790715 0.928481938944073 1
M026342_S280 1.5459 1.4440575592699 0.934120938786401 1
M026343_S281 1.2822 1.2108848444607 0.944380630526205 1
M026344_S282 2.1809 2.00114069858789 0.917575633265117 1
M026345_S283 1.6772 0.868394854034501 0.517764639896554 2
M026346_S152 1.9732 1.74892167536783 0.886337763717732 1
M026347_S153 0.94 0.823191473168511 0.875735609753735 1
M026348_S284 1.8372 1.67359545676399 0.910948974942299 1
M026349_S154 2.2158 1.11914376637297 0.505074359767565 2
M026350_S285 1.8308 0.978383771997224 0.534402322480459 2
M026365_S286 1.8633 0.99689480590648 0.535015727959255 2
M026370_S155 2.1143 1.93075662674522 0.913189531639417 1
M026371_S156 2.2641 1.14150561525312 0.504176324037417 2
M026372_S157 3.4454 3.14389307630766 0.912490008796557 1
M026373_S158 1.739 1.58965240798892 0.914118693495641 1
M026374_S159 1.6355 0.866794026588822 0.529987176147247 2
M026375_S160 1.5638 1.43634063401588 0.918493818912826 1
M026376_S161 2.795 1.43934232368718 0.514970419923856 2
M026379_S162 2.4523 1.27549183386965 0.520120635268788 2
M026380_S163 1.9964 1.03228715513396 0.517074311327371 2
M026381_S164 2.452 1.2705272457936 0.518159561906036 2
M026382_S165 2.0819 1.08589210563889 0.521587062605738 2
M026383_S610 1.8306 0.98514681851465 0.538155150505108 2
M026385_S442 1.7791 0.880747548864786 0.495052301087508 2
M026392_S287 2.2732 1.2169690002515 0.535355006269357 2
M026394_S288 0.9837 0.51250531010447 0.52099757050368 2
M026400_S166 2.0123 1.81031978198017 0.899627183809655 1
M026402_S853 1.7957 0.900103305808392 0.501254834219742 2
M026403_S774 1.8604 0.916237034586632 0.492494643402834 2
M026404_S935 2.5196 1.27072475393538 0.504335908055003 2
M026405_S358 2.0524 1.00795315285425 0.491109507334947 2
M026406_S439 1.3041 1.108678271461 0.850148202945324 1
M026407_S686 2.0972 1.05909336719296 0.505003512870954 2
M026408_S608 2.2826 1.16250237287215 0.50928869397711 2
M026409_S601 3.1211 2.83508057875578 0.908359417755207 1
M026411_S444 1.655 1.51372021245619 0.914634569459932 1
M026414_S877 3.3275 3.01880729612193 0.907229841058432 1
M026415_S795 3.0276 2.75043425275223 0.908453644058736 1
M026416_S787 2.0083 1.00121985745957 0.498540983647645 2
M026417_S705 2.1793 2.06076094526504 0.945606821119185 1
M026426_S525 2.7066 2.34645041156368 0.866936529802587 1
M026437_S353 2.3462 1.18982428470919 0.507128243418802 2
M026438_S289 2.2408 2.01920696037857 0.901109853792649 1
M026444_S290 1.3992 1.22614362814184 0.876317630175703 1
M026447_S291 1.9889 1.78179594935495 0.895870053474256 1
M026448_S292 0.7899 0.41690021025014 0.52778859380952 2
M026455_S847 2.1911 1.13283313225902 0.517015714599523 2
M026456_S167 1.4867 0.793341514448449 0.533625825283144 2
M026457_S794 1.393 0.74520892772019 0.534966925857997 2
M026458_S293 1.8631 1.75678147972338 0.942934614203951 1
M026460_S168 1.5874 1.42974122891138 0.900681131983989 1
M026462_S169 2.8827 1.49636046304705 0.519082964945033 2
M026463_S294 1.6483 1.49899533140795 0.909418996182705 1
M026464_S170 1.9511 1.78947212806095 0.917160641720544 1
M026466_S171 2.2378 1.14243615174612 0.510517540328056 2
M026468_S172 2.1781 1.12178375364694 0.515028581629376 2
M026470_S173 2.2325 2.03589046042023 0.911933016985544 1
M026471_S174 2.5769 2.40040391909718 0.931508370172368 1
M026472_S295 1.5295 0.798947952796168 0.522358909968073 2
M026474_S175 2.4098 1.21042797123163 0.502293954366183 2
M026475_S176 1.3792 0.693195099201771 0.50260665545372 2
M026476_S177 1.6399 0.833525944381617 0.508278519654624 2
M026477_S178 2.182 2.03579162444672 0.932993411753769 1
M026480_S296 2.1636 2.0254714452389 0.936157998354087 1
M026481_S179 2.9488 1.47487443971705 0.500160892470513 2
M026482_S297 2.5961 2.44666779542112 0.942439734764117 1
M026483_S180 1.9262 0.991437061745537 0.514711380825219 2
M026484_S181 2.3375 1.16571950735663 0.498703532558984 2
M026485_S182 2.05 1.84200583339048 0.898539430922184 1
M026486_S183 2.0091 1.01254469502161 0.503979241959887 2
M026487_S184 1.5297 1.32007715717191 0.862964736335167 1
M026489_S185 2.3795 2.20168693575373 0.925272929503564 1
M026491_S186 1.7651 1.62553379769519 0.920930144295049 1
M026492_S187 2.3303 2.16439788590528 0.928806542464611 1
M026493_S188 1.4612 1.31128050982245 0.897399746661954 1
M026494_S189 1.725 0.88166840037427 0.511112116158997 2
M026495_S190 1.6852 0.867433583587438 0.514736282688962 2
M026497_S191 1.8477 0.961978290362072 0.520635541679965 2
M026498_S192 2.3495 1.23131069994318 0.524073504976879 2
M026499_S193 1.402 1.26426241284718 0.901756357237645 1
M026511_S194 2.0316 1.88509543077015 0.92788709921744 1
M026512_S195 2.3997 2.19226203396571 0.913556708740971 1
M026513_S196 1.7614 1.56940411736292 0.890998136347744 1
M026514_S197 2.1936 1.98858396388275 0.906539006146404 1
M026515_S198 2.37 2.2135972336411 0.934007271578521 1
M026518_S199 2.5168 1.30139070834966 0.517081495688836 2
M026519_S200 1.7396 0.914562167182349 0.525731298679208 2
M026520_S201 1.8707 0.965310149926207 0.516015475451011 2
M026522_S954 2.6412 1.39652710004791 0.528747198261361 2
M026523_S876 2.3824 1.20833513433758 0.507192383452645 2
M026524_S202 1.8088 0.949081270791873 0.524702162091925 2
M026525_S203 2.0379 1.04871923464141 0.514607799519806 2
M026526_S355 2.5462 1.26038221531528 0.495005190211014 2
M026527_S771 1.795 0.907834215932912 0.505757223360954 2
M026529_S932 3.1262 2.84238659862007 0.909214573162327 1
M026530_S204 2.3266 2.17387592201094 0.934357397924415 1
M026531_S205 2.3118 2.08766157055665 0.903045925493836 1
M026532_S206 1.4754 1.34985903434817 0.914910556017468 1
M026534_S207 2.1256 1.96044632253497 0.922302560469972 1
M026535_S208 2.2666 2.0457562849042 0.902566083519017 1
M026536_S437 1.9418 0.965488042393118 0.497212917083695 2
M026537_S692 2.8372 1.46748586202281 0.517230319336956 2
M026538_S356 2.9195 2.61542390343617 0.895846515991152 1
M026539_S933 2.4777 2.24164887724935 0.904729740182163 1
M026541_S298 1.1413 0.575013176594126 0.503822988341476 2
M026543_S299 1.4801 1.28456643819866 0.867891654752149 1
M026545_S300 1.5216 0.772082340869936 0.507414787637971 2
M026546_S301 2.2808 2.04595436636425 0.897033657648304 1
M026547_S302 1.983 1.83301149361836 0.92436283087159 1
M026548_S303 1.2358 0.63544339912372 0.514195985696488 2
M026549_S304 1.5165 1.39371315163226 0.919032740937856 1
M026556_S305 1.7926 0.950188737396135 0.530061774738444 2
M026557_S306 1.8565 1.7570528435429 0.9464329887115 1
M026558_S307 1.4031 0.722121810761032 0.514661685383103 2
M026559_S308 1.8899 1.79887102577059 0.951833973104712 1
M026560_S309 1.8252 1.63290525774413 0.894644563743224 1
M026561_S310 1.5751 0.822681240389625 0.522304133318281 2
M026571_S209 2.3096 1.16719797230435 0.50536801710441 2
M026572_S311 1.493 1.28064158326916 0.857763953964611 1
M026575_S312 1.0141 0.51541989635102 0.508253521695119 2
M026577_S210 1.711 1.53371698016972 0.896386312197382 1
M026580_S211 1.9297 1.75132400174592 0.907562834505839 1
M026582_S212 1.8678 0.97297611128173 0.520920929051146 2
M026600_S213 2.5102 2.32653796258619 0.926833703524098 1
M026602_S313 1.5706 1.44833504588276 0.922153983116492 1
M026608_S314 1.5491 0.782401557722103 0.505068464090183 2
M026614_S214 1.9149 1.67122155059125 0.872746122821689 1
M026615_S315 1.157 0.594822817321575 0.51410788013965 2
M026616_S215 1.5117 1.33998786571895 0.886411236170505 1
M026617_S316 1.7445 0.89154452411134 0.511060202987297 2
M026618_S361 2.1814 1.08049064904603 0.495319817111043 2
M026619_S317 2.2745 2.15372908824193 0.946902215098673 1
M026620_S216 2.1853 1.11424160856069 0.509880386473569 2
M026621_S318 2.4755 2.26893194677403 0.916555017884885 1
M026622_S217 2.6481 2.38548943350893 0.900830570412346 1
M026623_S218 2.2414 2.05314365453496 0.916009482704987 1
M026624_S219 1.684 0.860207070680907 0.51081179969175 2
M026626_S596 2.9151 2.58204410607019 0.885748038170281 1
M026627_S220 1.719 1.56813790302661 0.912238454349398 1
M026628_S319 1.6782 0.864694678437355 0.515251268285875 2
M026632_S221 1.4939 0.758376471608164 0.507648752666285 2
M026635_S222 1.7375 1.5695944180751 0.903363693856174 1
M026636_S320 1.8667 1.75142236677942 0.938245227824191 1
M026640_S223 2.0021 1.8887667766489 0.943392825857301 1
M026641_S321 1.9958 1.02710300663864 0.514632231004427 2
M026642_S224 2.2703 2.08528588300216 0.91850675373394 1
M026643_S322 2.0135 1.05547851363882 0.52420090073942 2
M026644_S323 1.6708 0.849481145947726 0.508427786657724 2
M026645_S856 1.7633 0.916192315762077 0.519589585301467 2
M026646_S360 2.854 1.4667795543978 0.513938176032866 2
M026647_S765 2.9033 2.81780086867136 0.970551051793255 1
M026648_S937 2.4398 1.24283742743659 0.509401355617916 2
M026649_S688 2.7691 2.64803608907425 0.956280412074048 1
M026650_S324 1.5571 0.819070420538979 0.526023004649014 2
M026653_S225 1.4677 1.34615642214841 0.917187723750362 1
M026654_S226 2.4144 1.26373612715691 0.523416222314825 2
M026655_S227 1.6313 1.51134196544517 0.926464761506263 1
M026656_S325 1.4799 0.777274720577476 0.525221109924641 2
M026657_S228 2.4403 2.33252483855307 0.955835281954294 1
M026658_S229 3.0737 1.63003158185082 0.530315769870454 2
M026662_S230 1.9497 1.82137927556446 0.934184374808669 1
M026664_S231 2.5183 1.30204617493009 0.517033782682798 2
M026665_S326 2.0042 1.04922094954896 0.523511101461409 2
M026666_S232 2.2506 2.11264680095678 0.938703812741837 1
M026667_S327 1.6433 1.51418406788268 0.921428873536594 1
M026668_S233 2.056 1.97973190941825 0.962904625203431 1
M026669_S234 2.0758 1.05499878958182 0.508237204731581 2
M026670_S235 1.9408 1.00128673093988 0.515914432677182 2
M026671_S236 2.8744 1.46368394290954 0.509213729094608 2
M026672_S930 2.5499 1.3014469754421 0.510391378266636 2
M026673_S237 1.7371 0.901291835519986 0.518848561119099 2
M026674_S689 2.4864 1.32433822231165 0.532632811418778 2
M026675_S849 2.6115 1.30889050978702 0.501202569323004 2
M026676_S605 2.8261 1.4765643772014 0.522474214359507 2
M026677_S684 2.4499 1.28378105360458 0.524013655089833 2
M026678_S766 2.8606 2.68400685500267 0.938267096064697 1
M026679_S435 1.1394 0.563969428786429 0.494970536059706 2
M026680_S238 2.0725 1.06637670003454 0.514536405324266 2
M026681_S443 1.6281 1.44429417590752 0.887104094286295 1
M026682_S239 1.5661 0.81594790404364 0.521006260164511 2
M026683_S524 3.1194 1.69316080248422 0.542784125948651 2
M026684_S328 2.8126 1.47813694824695 0.525541117914723 2
M026686_S240 2.2263 1.1567403605185 0.519579733422493 2
M026687_S939 2.2024 1.17914500351188 0.535390938754033 2
M026688_S241 1.8263 1.69200878086062 0.926468149187221 1
M026690_S242 1.8735 1.79613828379184 0.958707383929461 1
M026691_S243 2.2521 2.07098105996022 0.919577754078515 1
M026692_S329 1.3735 1.2637274250047 0.92007821259898 1
M026693_S244 2.0371 1.0841567122065 0.532205935990622 2
M026695_S330 1.9505 1.03433846740521 0.530294010461527 2
M026696_S331 1.385 0.738954844491209 0.533541403964772 2
M026700_S332 1.9083 0.966445811503643 0.506443332549203 2
M026724_S245 2.0022 1.04067377754674 0.519765147111547 2
M026729_S246 3.062 1.588169008409 0.518670479558786 2
M026730_S247 1.7275 1.66034164895301 0.961123964661655 1
M026731_S248 0.7835 0.728369894623898 0.929636113112825 1
M026732_S249 1.894 1.80259272127828 0.951738501202891 1
M026734_S333 1.4904 0.780951963444081 0.523988166562051 2
M026750_S334 1.7937 0.928530657160122 0.517662182728506 2
M026752_S850 2.1178 1.04122942532236 0.491656164568117 2
M026753_S767 2.7584 2.58433099072078 0.936894935731142 1
M026754_S690 3.4505 3.17902190389044 0.921322099374132 1
M026755_S931 2.8653 2.52756025866728 0.882127616189326 1
M026756_S354 2.5194 2.23103356198972 0.885541621810637 1
M026757_S195 1.9571 1.77068981223479 0.904751832933824 1
M026758_S112 2.0385 1.8597837570459 0.912329534974688 1
M026759_S273 1.6825 1.50450289283087 0.8942067713705 1
M026760_S29 2.5843 2.2250309607219 0.860980134164727 1
M026761_S250 1.7407 1.53202743172276 0.88012146361967 1
M026762_S251 1.1976 0.606927490575927 0.506786481776827 2
M026763_S591 2.9163 2.64502082404549 0.90697830265936 1
M026765_S352 1.5454 0.75017099729101 0.485421895490494 2
M026766_S272 1.3929 0.711417569743604 0.510745616873863 2
M026767_S191 3.0441 2.72696231638433 0.895818900950801 1
M026768_S111 2.0529 0.993759062139776 0.484075728062631 2
M026769_S28 2.0203 1.74608647322513 0.864270887108412 1
M026770_S335 1.135 1.02394817956402 0.902156986400015 1
M026771_S548 2.9043 1.42112216689405 0.4893165881259 2
M026772_S252 2.0624 1.03171303832 0.50024875791311 2
M026773_S253 1.3228 1.26752674371013 0.95821495593448 1
M026778_S190 2.5325 1.2812014285535 0.505903821738795 2
M026783_S110 1.2843 1.15651920299834 0.900505491706252 1
M026784_S27 2.3284 1.17907403490112 0.506388092639202 2
M026785_S254 1.8837 0.989321988293128 0.525201458986637 2
M026786_S955 2.6958 2.48199501159874 0.920689595518488 1
M026787_S336 1.2715 1.16128192161867 0.913316493604932 1
M026788_S337 1.4613 1.29072137831935 0.883269265940841 1
M026789_S338 1.2464 0.649948965460503 0.521460979990776 2
M026790_S339 2.1362 1.12823516073684 0.528150529321617 2
M026792_S340 1.3052 0.686677330522873 0.526108895589084 2
M026793_S341 1.7657 0.918817069150762 0.520369864161954 2
M026794_S342 1.4801 0.74863821043782 0.505802452832795 2
M026796_S343 1.3503 0.68600982425891 0.508042527037629 2
M026798_S344 1.7384 0.871761501731841 0.501473482358399 2
M026799_S345 1.6481 1.45391019743382 0.882173531602339 1
M026800_S255 2.1831 1.16273081972452 0.532605386709045 2
M026801_S346 0.5765 0.513780984192121 0.891207257922152 1
M026802_S347 1.7613 0.913589757980452 0.518701957633823 2
M026803_S256 2.0466 1.04027980552144 0.508296592163313 2
M026804_S257 2.191 1.10594358429528 0.504766583430069 2
M026807_S258 2.8663 2.54933703625949 0.889417379987961 1
M026816_S259 2.1907 1.97376765904714 0.900975788125776 1
M026817_S260 1.4875 0.795391495802297 0.534716971967931 2
M026818_S261 2.0499 1.80090999122352 0.878535534037524 1
M026819_S262 2.8216 2.48883793363567 0.882066180052335 1
M026821_S263 2.62 1.30842765766749 0.499399869338736 2
M026823_S264 1.9365 1.79488783570779 0.92687210725938 1
M026826_S265 2.1512 1.8981756869525 0.882379921417117 1
M026827_S266 1.7714 0.940935769660215 0.531181985807957 2
M026828_S267 1.8962 1.7328083198636 0.9138320429615 1
M026829_S268 1.9521 0.980239541789301 0.502146171707034 2
M026830_S269 1.5761 1.37167483853361 0.870296833026847 1
M026831_S348 1.4024 0.696254489261165 0.496473537693358 2
M026833_S270 2.1718 1.90725373119109 0.878190317336353 1
M026834_S271 2.5486 1.28431018541051 0.503927719300994 2
M026836_S272 1.416 1.27803609746926 0.902567865444396 1
M026837_S273 3.1595 1.60326732440331 0.507443369015134 2
M026838_S274 1.9337 1.75586529666261 0.90803397458893 1
M026839_S349 1.8107 1.64175847932081 0.90669822682985 1
M026840_S275 1.8698 1.70241823391234 0.910481460002319 1
M026841_S276 1.3795 0.714169620262443 0.517701790694051 2
M026842_S277 1.863 0.945476798393431 0.507502307242851 2
M026843_S278 1.9024 0.958390833230665 0.503779874490467 2
M026844_S279 1.9588 1.76590778507437 0.901525314005701 1
M026845_S280 1.9665 1.75317211364405 0.89151900007325 1
M026847_S281 1.4795 0.781196483683475 0.528013845004038 2
M026848_S282 1.7489 1.57751831122226 0.902006010190552 1
M026901_S350 1.3682 0.707765122891896 0.517296537707861 2
M026906_S283 1.8082 0.914345166219605 0.505665947472406 2
M026907_S351 1.4553 1.26541050314554 0.869518658108666 1
M026910_S284 1.5741 1.41554556157169 0.899272956973311 1
M026912_S285 2.4901 2.21467906472872 0.889393624645081 1
M026914_S606 1.7267 0.894876383675475 0.518258170889833 2
M026915_S526 2.3261 1.18203708701659 0.508162627151278 2
M026916_S518 2.3809 2.05754282794926 0.864186999852685 1
M026917_S436 1.8138 1.59038312259144 0.876823862934963 1
M026918_S691 2.2559 2.12520378136975 0.942064710922359 1
M026919_S352 1.7041 1.53799090401909 0.902523856592389 1
M026920_S286 2.3533 1.21885402975067 0.517933977712435 2
M026952_S353 1.8589 1.68776047205224 0.907935054092334 1
M026953_S354 1.7528 1.51320514742337 0.863307363888273 1
M026954_S355 1.9744 0.97575604963896 0.494203833893314 2
M026955_S356 1.9359 0.988219865834107 0.510470512854025 2
M026956_S357 1.5565 0.796363229307669 0.511637153426064 2
M026958_S358 1.8384 1.64628619888005 0.895499455439541 1
M026959_S359 0.8236 0.41002106678435 0.497840051947972 2
M026965_S360 1.5782 0.793981521911415 0.503093094608678 2
M026966_S361 2.3097 1.23156752604959 0.533215363921542 2
M026968_S287 2.2294 1.15172419427438 0.516607246018831 2
M026969_S288 1.7941 1.66527234982455 0.928193718201078 1
M026971_S362 1.778 0.89702444340369 0.504513185266417 2
M026972_S363 1.9881 1.84227811861435 0.926652642530229 1
M026973_S364 1.7116 1.52723932329362 0.892287522372994 1
M026975_S365 2.0664 1.04771828238025 0.507025881910692 2
M026980_S289 1.6464 0.846914031520178 0.514403566278048 2
M026981_S290 1.5452 0.775532222093749 0.501897632729581 2
M026982_S291 2.7483 1.35866325768897 0.494364973870746 2
M026983_S366 2.2604 1.12934330303763 0.499620997627688 2
M026994_S292 1.6747 1.50725234294187 0.900013341459287 1
M026995_S293 1.8776 0.957747078723334 0.510091115638759 2
M026999_S294 1.9219 0.990222732712084 0.515231142469475 2
M027838_S295 2.0018 1.00525511710609 0.502175600512584 2
M027866_S296 2.7146 1.3588507532368 0.500571263993515 2
M027889_S513 2.3056 1.15845972151516 0.502454771649531 2
M027966_S367 1.4575 1.27829464353046 0.877046067602376 1
M027989_S806 2.396 2.11029611417371 0.880757977534938 1
M027995_S297 2.5157 1.27264365016341 0.50588053033486 2
M027996_S298 1.7617 0.907953588985639 0.515384906048498 2
M028783_S368 2.2804 1.19956940522305 0.526034645335488 2
M028786_S299 2.3124 2.03874364018562 0.881656997139605 1
M028790_S369 2.5436 1.27912609834214 0.502880208500606 2
M028796_S300 1.9086 1.72596365739623 0.904308738025897 1
M028817_S370 1.8203 0.932640550559167 0.51235540875634 2
M028824_S301 1.3981 0.699072655661181 0.500016204607096 2
M028838_S892 2.457 1.19732644084657 0.487312348736902 2
M028841_S302 1.9374 0.991568535908755 0.511803724532237 2
M028884_S303 1.7072 0.876330111168664 0.51331426380545 2
M028910_S371 1.5075 1.30802146167778 0.867675928144464 1
M028912_S304 1.9757 1.78527568407977 0.903616785989659 1
M028934_S253 1.6111 1.45092900389044 0.900582834020505 1
M028938_S305 1.7113 0.890318605858702 0.520258637210718 2
M028969_S579 2.3858 2.16679032254333 0.908202834497161 1
M028977_S372 1.6547 0.836452160798655 0.505500792166952 2
M029092_S306 1.9158 1.67677190612741 0.875233273894669 1
M031150_S307 2.4963 1.26601447346051 0.507156380827831 2
M031502_S592 3.0163 1.56329340465112 0.518281803749999 2
M031506_S200 2.491 2.26766986851949 0.910345190092127 1
M031510_S373 1.4086 1.25673157032098 0.892184843334499 1
M031511_S374 1.859 1.62046693373606 0.871687430734836 1
M031513_S375 1.1868 0.612283573123356 0.515911335628038 2
M031514_S376 2.6545 2.42368655805985 0.913048241876002 1
M031515_S377 1.2308 1.16117772102427 0.943433312499411 1
M031516_S378 1.1432 0.616531021954342 0.539302853354043 2
M031528_S230 2.1895 1.12703346518084 0.514744674665831 2
M031529_S308 1.9754 1.0087527885023 0.51065748127078 2
M031530_S893 3.1073 1.49060854518996 0.479711822221851 2
M031531_S309 1.5841 0.813792370702347 0.513725377629157 2
M031533_S811 2.5029 2.17887273876366 0.870539269952321 1
M031539_S310 1.7725 1.58702128667238 0.895357566528846 1
M031540_S311 2.4303 1.22742452352082 0.50505062071383 2
M031541_S312 3.2517 2.88951155802453 0.888615665044293 1
M031545_S313 1.8798 1.6688330657541 0.887771606423075 1
M031552_S314 2.15 1.08075003460897 0.502674434701847 2
M031553_S315 2.5518 2.28206521442011 0.894296267113453 1
M031554_S316 1.2227 0.608048348256774 0.497299704143922 2
M031556_S317 2.1953 1.0937294891552 0.498214134357584 2
M031557_S318 1.9492 0.986087674736401 0.505893533109174 2
M031558_S891 3.1828 2.74979922087277 0.863956020130943 1
M031564_S810 2.6282 1.31218379322228 0.499270905266831 2
M031565_S728 2.3157 1.15450536117075 0.49855566833819 2
M031570_S319 2.4796 1.26678611889192 0.510883254916888 2
M031571_S320 1.1381 0.576470797327837 0.50652033857116 2
M031573_S141 2.0158 0.996162084690042 0.494177043699792 2
M031575_S805 2.1217 1.06115739484427 0.500144881389578 2
M031576_S722 2.9154 2.70877524824527 0.929126448598914 1
M031577_S639 3.3749 3.04418524953258 0.902007540825677 1
M031578_S557 3.1174 1.50127101587676 0.481577922588298 2
M031579_S474 1.6168 0.804949878367459 0.497866080138211 2
M031580_S465 1.661 0.835200443224159 0.502829887552173 2
M031582_S383 2.9208 1.44312237480383 0.494084625720291 2
M031583_S304 1.9435 0.951807951977552 0.489739105725522 2
M031584_S321 1.8551 0.931342926572284 0.502044594130928 2
M031585_S222 2.1536 1.93824017051468 0.900000079176579 1
M031587_S140 2.1189 1.85664803375485 0.876232023103898 1
M031588_S804 2.0386 1.70991727775056 0.838770370720379 1
M031589_S721 2.1087 1.87736050741779 0.89029283796547 1
M031590_S556 2.3335 1.10647902260211 0.474171426013332 2
M031591_S473 1.407 1.23028523832625 0.874403154460734 1
M031594_S394 2.1209 1.77904721589178 0.838817113438529 1
M031595_S382 2.4714 1.23143343100288 0.4982736226442 2
M031596_S303 1.8194 0.894256135216949 0.491511561623034 2
M031597_S139 1.633 1.42671292089213 0.873676007894754 1
M031600_S221 2.6902 2.4180080658918 0.898820930002154 1
M031601_S803 1.9126 0.957147838284035 0.500443290956831 2
M031602_S322 1.5063 0.765493194067229 0.508194379650288 2
M031603_S323 1.6948 0.883232637829345 0.521142694022507 2
M031604_S324 1.8124 1.6643337254489 0.918303754937596 1
M031605_S379 1.3807 0.713967443671941 0.517105412958602 2
M031606_S380 2.3784 2.13777935367498 0.89883087524175 1
M031607_S325 2.1593 1.07227444548709 0.496584284484364 2
M031611_S326 1.7119 0.85435670588771 0.499069283186933 2
M031612_S327 2.5654 1.27932706686916 0.498685221356966 2
M031617_S328 1.7153 0.883860196095731 0.51528024024703 2
M031618_S381 2.1137 1.09442764747061 0.517778136665853 2
M031619_S382 1.4082 0.713449901085195 0.506639611621357 2
M031620_S383 2.3302 2.0703495703686 0.888485782494465 1
M031621_S329 1.8778 0.961830312823125 0.512211264683739 2
M031622_S330 3.0225 1.54097152424421 0.509833424067562 2
M031624_S331 2.1939 1.96530083350442 0.895802376363747 1
M031625_S332 1.8803 0.959366579963882 0.510219954243409 2
M031626_S333 2.0998 1.87930467060071 0.894992223354943 1
M031628_S896 2.169 1.04500247376593 0.481789983294573 2
M031629_S814 1.969 1.76317393741039 0.895466702595426 1
M031630_S732 3.06 1.54870200438003 0.506111766137264 2
M031631_S334 1.8971 0.964417022449894 0.50836383029355 2
M031632_S335 2.1896 1.99671842863784 0.911910133648994 1
M031633_S336 1.9562 1.00346384561866 0.512965875482394 2
M031634_S337 2.4792 2.2363346264595 0.902038813512222 1
M031636_S895 1.9694 0.948159415975427 0.481445829174077 2
M031637_S338 1.6773 0.848388483240054 0.505806047361864 2
